feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,target
11.0,-4.660156932776926,0.1198652605326565,5.0,-0.26405072953556563,6.758778522705865,-3.0,54.075404863832496
10.0,-5.372905002560077,0.5547538759163834,2.0,-3.1389461095071383,4.7290684394161575,-4.0,41.69758097042824
10.0,-5.015830484969639,2.721317191677302,2.0,-3.481474185259727,5.081033845625509,-3.0,51.34249048331129
9.0,-3.6075242669022884,-2.617640798238224,5.0,-1.3731282681611146,3.290302176543852,-1.0,44.74694520812415
9.0,-3.8770969394345376,-6.039024311641651,0.0,-2.5429144490352824,4.346740730569781,-1.0,79.72699422436064
10.0,-4.716389614711879,0.3676990895073897,2.0,-2.254590022194096,5.133107107651839,-3.0,43.49448997466635
9.0,-4.97529773919067,3.6010223630217073,3.0,-2.6249251025048914,3.6188077070932367,-3.0,48.57720851382908
10.0,-4.921979637633131,2.4778927058788747,4.0,-2.20784011261401,5.450837622014807,-3.0,50.11896254915201
9.0,-4.601213317725229,0.41931883054925156,2.0,-0.7211695103229268,4.279233572097434,-2.0,34.32961280492429
10.0,-5.664815167378964,-0.9832723712640947,3.0,-1.3582972331055045,4.649967500248068,-4.0,41.51856551564988
9.0,-5.167294749325174,1.6142451932746207,-1.0,-1.3102211904904184,4.277952065324723,-3.0,35.58657921427974
12.0,-6.0845796480204335,-1.9470923994089373,2.0,-3.1329816446341168,7.222733821410725,-5.0,65.53538363549737
10.0,-4.740504970306568,0.9527155387124385,4.0,-2.920922989242295,4.983803330314479,-3.0,44.346809203957676
9.0,-4.579322639193219,1.0109403183332537,2.0,-4.271262927588342,3.7307468852529198,-2.0,35.382456096082024
11.0,-5.314071200494593,2.1204198149977596,3.0,-2.6475046568662033,5.987053894523827,-3.0,57.46473765862951
9.0,-3.9769086038614785,5.519320077822155,4.0,-1.2346374508914733,3.5349876200347734,-2.0,72.24969015020213
10.0,-5.796747680951522,0.7848319343575341,2.0,-1.5864427874013032,5.250636314005707,-4.0,40.668911474990054
8.0,-5.951843672136383,-1.0179272514149975,3.0,-2.177210610361699,2.6483958513442696,-4.0,22.51809463154899
9.0,-4.854106317936018,-0.05114862438398887,2.0,-2.0178402269744424,3.4061767413218833,-3.0,33.36802567193881
10.0,-4.3193861033021,-3.5381518097782365,3.0,-2.5511084340603247,5.236233483042948,-2.0,59.43493604381808
11.0,-3.905447000552385,-1.3894262621781164,4.0,-1.8361928940785726,5.886159895994492,-1.0,58.277774852398984
10.0,-5.298274770864811,-0.818564876226208,3.0,-1.387297376415508,5.2056419374279645,-3.0,42.3911118976942
10.0,-4.298857458269658,-1.048176795869185,2.0,-3.2927094299283786,4.861222061134112,-2.0,45.768574466402704
10.0,-5.02503050517546,0.304709744067444,3.0,-1.7602818497301214,4.6386755652928535,-3.0,42.52108297559293
9.0,-5.112207744961532,-1.6448398647644011,4.0,-1.2540521032362661,3.225773611559087,-3.0,35.83227130905003
9.0,-4.425621040633663,2.242061334648943,-0.0,-2.332080231170696,4.1361869499263495,-2.0,40.6203781449838
10.0,-4.575990129031277,0.0004141298363941877,5.0,-1.439439510303533,4.447233474848255,-2.0,43.69506256895873
11.0,-6.024654902039762,-0.018600642277228834,2.0,0.2517235555780424,6.2685466714626985,-4.0,49.664331285381174
10.0,-4.040248772678168,-0.6557894330258357,4.0,-2.0834742343895134,5.412341947482154,-2.0,45.63616960750221
8.0,-4.102940619804157,0.31038136771795827,5.0,-1.685354359995741,2.8843518135647193,-2.0,26.977215385451956
10.0,-5.4066157559811945,1.6501965293352694,1.0,-2.590445666929113,5.388900763273754,-4.0,44.51453432113871
10.0,-4.742727703265684,-1.7342604314218006,2.0,-1.8549990699183596,4.53790126350042,-3.0,46.841897158576444
9.0,-4.67888037891622,-1.3162329781505133,3.0,-1.631782700014157,4.1876935996328495,-3.0,35.97754052324771
11.0,-4.830562052214461,-0.6074520575533293,2.0,-1.8441261277838896,5.734011546609041,-3.0,53.97308249502466
11.0,-5.357698349999523,-2.69174184694643,6.0,-2.815756255767085,6.237199426995141,-3.0,60.634639497971605
11.0,-5.4365551891597335,-1.6385157194429956,2.0,-1.8349105829396395,6.117536142939438,-4.0,54.90140482395608
9.0,-5.01661014614444,-0.9524417470893181,2.0,-0.8302432490258904,3.992938972132834,-3.0,33.996700254237325
10.0,-4.237726137481413,1.748778361425455,3.0,-1.6410913883883782,4.628945148978542,-2.0,48.26691344518738
10.0,-4.646659899513619,0.5251226580038499,1.0,-1.230410248742527,5.397516117684277,-3.0,43.870033272184635
11.0,-5.240899315855969,0.3871798227350887,2.0,-2.189609576010102,6.170654152546831,-3.0,52.48855942283406
10.0,-4.498395838078576,1.7017959243359444,3.0,-1.4000798084610315,4.424990914585652,-2.0,47.380702994998664
10.0,-6.851552703409549,-0.2747435767987933,3.0,-1.7765857294267793,4.77720922800342,-6.0,35.998165556477836
9.0,-4.253302294758133,0.7809296998577792,3.0,-2.7607285837497857,3.672398031192766,-2.0,35.749330563465215
9.0,-6.130813956205765,-0.20644350586499247,2.0,-1.7451831961609003,3.5645520511031954,-5.0,29.215268444450345
11.0,-5.235586611912036,0.5307246987992569,1.0,-2.7933573307522486,5.975030986873038,-3.0,52.655218586968616
11.0,-5.727785431506994,-1.1655173152231642,3.0,-2.5063042199078334,6.627488034284988,-4.0,52.355670951115435
10.0,-5.841542959218589,-4.877634316552858,6.0,-1.8485373541661008,4.913587854103599,-4.0,68.30889208181898
11.0,-4.245462588203962,-0.2685583243726083,3.0,-1.7622045812959009,6.204239477470429,-2.0,55.22953915685054
10.0,-5.304005780852729,2.84549627219988,3.0,-2.9513859720617033,5.433963230057161,-3.0,51.29455744638072
9.0,-4.774772476875035,1.8524308044831848,4.0,-1.156811383053699,4.225856294473851,-3.0,37.7460082129706
10.0,-5.03049837627147,1.9307949691823414,1.0,-1.5423949773596217,5.433674726610096,-3.0,46.899858661798255
12.0,-4.6899234623049715,2.4722614436124357,6.0,-2.5637827484887072,6.845643879759163,-3.0,72.81277917832688
10.0,-4.950065770810834,0.17731518192287488,3.0,-3.23006783715934,4.957008753068058,-3.0,42.68499216592699
12.0,-5.83394494572257,0.3946314148111912,5.0,-2.115923663265145,6.877572386976807,-4.0,62.05463883814118
7.0,-4.352426567359359,-1.2353037908687003,2.0,-2.356754971088928,1.856305875092307,-2.0,20.51709818440034
11.0,-5.320941779054853,-0.6321457120540995,6.0,-1.9094876343575817,5.986283005250269,-3.0,52.52689854191339
10.0,-6.011778234128838,1.2315422995422831,4.0,-2.290493328924453,5.104456481885806,-4.0,40.981944815182615
10.0,-5.278274854627843,2.4077688743376324,4.0,-3.605965488596008,4.641191179440959,-3.0,48.58381514285267
10.0,-4.024506136087698,-0.2788925513619991,3.0,-2.3106775506409267,5.110112931842603,-2.0,45.238930413250756
8.0,-4.4473558676262295,-0.9003785297028232,3.0,-2.2444952888546505,2.6149173024789287,-2.0,26.9397470863769
10.0,-5.2266238873651085,0.0010559177131945856,5.0,-1.493071180180753,4.736393734594985,-3.0,41.793738565570116
10.0,-5.227017507806979,1.2024134978582297,3.0,-2.5585597396888398,5.4285350858140955,-3.0,43.55629988429738
11.0,-5.209062783291299,-2.8877096322670837,0.0,-0.657060261301947,6.773472853689819,-3.0,62.440234482501644
9.0,-3.6501138106854536,-4.592361906274476,1.0,-3.529312440521406,4.378075738071623,-1.0,61.78483269364044
9.0,-4.75174195604949,-1.101073698983167,3.0,-0.9510660017579005,4.029807676528175,-3.0,35.140695783502004
9.0,-4.720472929325805,-2.4414248518283173,3.0,-2.1794551767024837,4.397891547698556,-3.0,40.942719113421354
11.0,-4.330315754879303,-1.0162803952946218,3.0,-1.312332102125155,6.098482541242489,-2.0,56.15967075503057
10.0,-4.844787046632766,-0.29556063763494306,5.0,-1.9361588127530136,5.394501331591622,-3.0,43.0796764059398
9.0,-5.168377394783457,-0.9064968180460268,0.0,-1.0883555711796244,4.364287755479554,-3.0,33.44595829869215
11.0,-5.127627401905236,2.904935068941491,3.0,-2.309889571642249,5.615920919736027,-3.0,62.76427184554416
10.0,-5.046540818619142,0.6534895292046401,0.0,-2.8788963401422496,5.116493059217649,-3.0,42.87703988500678
11.0,-5.024194453731397,0.6009487192216567,4.0,-0.8635965701831494,6.162373988639467,-3.0,53.40904051261602
9.0,-4.527040796635964,1.2444142880868039,3.0,-2.090784516705713,4.1575362873471775,-2.0,36.174948137457726
10.0,-4.966235174225256,-2.2776662355615382,4.0,-1.8227532211006314,4.606805424082678,-3.0,48.809885527696956
10.0,-4.523783949809873,2.0782235748405373,2.0,-1.0121984687641639,4.52947021624141,-2.0,49.023824097403754
9.0,-5.052465777070578,-0.15152857307091977,5.0,-2.825564193675548,3.2437820622414577,-3.0,32.79615421420086
10.0,-4.948887126294541,1.340961234482425,5.0,-1.5236072818885942,5.355344332477491,-3.0,44.82517331607363
10.0,-6.29883044494587,-2.143714466080311,4.0,-2.4719158051703127,5.313266326615867,-5.0,43.62508732585429
10.0,-4.404387011443387,-3.1075175320321287,3.0,-2.1057354845154976,5.006136147970953,-2.0,55.76866644312523
10.0,-4.774782490666305,1.6357793160500573,4.0,-1.9421768276925688,4.718495439949824,-3.0,46.359635058359814
9.0,-4.351293428591226,0.7528190521950332,2.0,-3.200177489157549,3.3015551095395033,-2.0,35.429188942804515
10.0,-6.882565995825898,-1.8041031087150208,4.0,-2.623069634256348,4.495225612681569,-6.0,39.6737989600423
10.0,-3.642556441892527,-1.7393261625493888,5.0,-0.9191416860694885,4.588742580167876,-1.0,49.63270564413638
9.0,-5.090733258300863,2.250869568829539,5.0,-1.2910470491321635,4.037267276934058,-3.0,38.76491318344721
10.0,-4.2796811691206145,-2.3788237857346557,2.0,-2.050111661861788,4.806457146000789,-2.0,51.28779756591137
10.0,-5.675938852631595,3.285345906511927,4.0,-1.8055012331896856,5.484861028177446,-4.0,53.30751525571848
12.0,-4.6016969617093295,-1.8012414692957375,1.0,-2.2353940045091663,7.263423081452636,-2.0,69.63498981369186
10.0,-5.684720116062876,1.276783851216766,4.0,-0.9147332913376143,5.209493375398207,-4.0,42.27012845452411
10.0,-5.4054498244522735,-0.6572369514979692,4.0,-2.160282062235331,5.309060468867317,-4.0,41.76556367063202
10.0,-3.755879619986589,1.2063748621646861,0.0,-1.8145263262921216,4.910664901080599,-1.0,47.51069655793795
8.0,-5.123943560496175,-1.0882280042283852,1.0,-1.083175884686348,2.6974745416411503,-3.0,25.448710382914253
10.0,-4.85866863243318,-0.3255858121445884,3.0,-2.6218971878767254,4.96818334946094,-3.0,43.04388338757433
10.0,-4.43445597505231,0.08183835079144226,3.0,-0.7529686524024848,5.072276251929232,-2.0,44.11172859088623
12.0,-4.6778067728178065,-2.0043749115629454,1.0,-3.2243691277947013,7.955890534982343,-3.0,70.37962178780178
10.0,-4.902227711656676,1.4816486908402517,4.0,-0.696286295109761,4.769166842262653,-3.0,45.41517040236291
10.0,-4.7627753483969535,-1.0264271329431705,3.0,-2.2981404671615797,5.361856810800335,-3.0,44.474131852417685
10.0,-3.4377798695951216,-0.45719983068003717,3.0,-2.1941589982602254,4.958345876353708,-1.0,46.70360330418533
9.0,-5.037452218071831,-1.9886987492170245,2.0,-3.5120081369463545,3.5975863548565616,-3.0,37.57469590147681
11.0,-4.869285619635272,-5.124667317590621,5.0,-2.3638357739021543,6.371387377418024,-3.0,84.95881654622744
11.0,-4.317074642595052,-0.38205552520033803,5.0,-2.8318452248215076,5.902319639224129,-2.0,55.121616319916505
11.0,-4.28140814357731,4.825230843225832,2.0,-2.486117076298778,5.949238336451656,-2.0,82.97983811828658
9.0,-4.228430301385752,1.5692085757960477,2.0,-2.1098487726311035,3.9087350542463133,-2.0,38.04554244837933
11.0,-4.58482535568103,-0.03852075946878928,4.0,-1.2337667084216755,6.683353173123319,-2.0,54.26573327161016
9.0,-5.742953193274814,-0.5257816584165353,2.0,-1.8339173188794993,3.317778724649263,-4.0,30.86718965560946
11.0,-3.938269504004288,0.04493178562409276,3.0,-1.753858677279109,5.7042285125603245,-2.0,55.878775487270204
12.0,-5.745124505462147,1.09423823035042,4.0,-2.8764155110764498,7.628546750971974,-4.0,63.644414872024505
9.0,-4.8032869475946285,-2.3616256306176897,0.0,-2.704603271682184,3.811356409843174,-3.0,40.22173427649207
9.0,-5.490279302512582,2.228643389337744,5.0,-0.5610199853189504,4.320442724476674,-4.0,37.388956695847035
10.0,-5.0416899252854455,1.4307626308824881,3.0,-2.588160827810597,5.11958163810517,-3.0,44.83588942455269
9.0,-4.786304433302737,1.436371451415869,2.0,-0.6750333983541634,4.395829215060561,-3.0,36.0780087145492
8.0,-4.791117809957322,0.8769514776194546,3.0,-2.1944489591046934,3.1392038827206408,-3.0,25.958876540698352
10.0,-4.725751509747065,0.039233315387979806,3.0,-1.9981696510851967,5.082275569767233,-3.0,43.3054570528209
9.0,-3.951087675111879,1.3457224719336398,0.0,-1.1437078718160563,3.725235543528674,-2.0,37.93671943514802
10.0,-4.705202704015913,1.183628267482756,5.0,-0.9824860624490748,5.568310916762218,-3.0,45.06317092646924
9.0,-5.158701812938921,-0.7080814218820476,3.0,-2.08865004822327,3.896690918919436,-3.0,33.07202262985992
12.0,-4.373343340612568,-1.147203545793802,4.0,-2.310594442817231,6.859921286021047,-2.0,67.91894829836504
9.0,-4.226844182198984,0.2037125905239734,4.0,-2.0447363588177705,4.060096049196516,-2.0,35.15077239665196
10.0,-5.797945079839045,3.0980403029903747,1.0,-1.7296339774143052,4.6135261805531895,-4.0,51.416471242284004
11.0,-4.611689954597592,-2.4782141513078018,4.0,-1.2869570505041956,5.9762206608436035,-2.0,61.53022504535828
9.0,-4.544237717497916,-2.93505053150488,3.0,-1.9966161128046787,3.522962820279254,-2.0,44.5808538012236
10.0,-5.193416277183995,0.3295216824730335,4.0,-1.5048909615814772,5.272951921524955,-3.0,42.05020265535814
11.0,-4.105790571347447,0.10177540371203612,-0.0,-0.6893122141832473,6.568571305138914,-2.0,55.52053215234534
8.0,-5.097536131571143,0.3466833287408164,3.0,-1.6949523101881723,3.071020118526527,-3.0,24.268390650982123
10.0,-4.918375305243498,0.4879063958170005,2.0,-1.7506777151961774,5.221560630238765,-3.0,43.03777018125285
10.0,-5.1124966857845155,-0.44640450926961023,4.0,-3.2151286600720543,5.311859353098108,-3.0,42.410839814140616
11.0,-4.989873619072045,2.9797268772041643,4.0,-4.104584109463251,5.938187446132773,-3.0,63.723966238574974
9.0,-5.712578806481882,-3.201807956953031,2.0,-1.6892994166158652,3.5156591469463017,-4.0,42.9499745102256
9.0,-5.936033073686291,-1.656994049560492,2.0,-2.075859385024698,3.4154520642988686,-4.0,33.15778571011119
11.0,-3.9635717089037685,-0.20650952029809477,3.0,-2.4118261399317937,5.626329878740277,-2.0,55.86430228916264
10.0,-5.550524876406913,-3.2863776223083345,2.0,-1.8051758366509243,5.356381607879824,-4.0,53.732684764268846
10.0,-5.6444050271465995,-0.35170880886414235,4.0,-2.0483229833575267,5.300591420415052,-4.0,40.60317111285311
10.0,-6.399703573842414,3.3229403314560364,2.0,-1.0977757994928812,5.415737851396371,-5.0,50.98077959626002
9.0,-5.415325135998176,0.041772976591923576,-1.0,-1.9311113053928177,4.183970334105811,-4.0,31.670368843236993
10.0,-5.860008365714873,0.46140181143736697,2.0,-2.5975386280561343,5.2787044365932045,-4.0,39.96517322890078
10.0,-3.9326901459113603,-2.5203295303451605,1.0,-1.2078670088325687,5.351686967958417,-2.0,52.99731121837626
9.0,-4.343618891927288,-1.232722816078955,1.0,-2.173704859956962,4.142778298368358,-2.0,36.62770155514434
12.0,-5.44729772436552,-0.750392760647874,1.0,-1.5787706530621544,7.238929413373707,-4.0,63.86708013047319
10.0,-3.5359167265261995,-0.6354301935124681,3.0,-2.3819285649542405,5.568599505094145,-1.0,46.75740535396002
9.0,-4.361852433455463,2.5632875900075374,5.0,-2.519861508397949,3.5704358033568218,-2.0,42.617239752671445
11.0,-5.2111403992806045,1.115382121450249,3.0,-1.9326654158514431,5.787864330360596,-3.0,53.8789251343484
9.0,-6.624613714667823,-2.222915913874064,2.0,-1.989737085165052,3.8303819957272145,-5.0,33.21524004810461
11.0,-3.5108873278160178,0.49300955686400977,4.0,-1.6161383717065336,5.944501524490942,-1.0,57.13312538939249
11.0,-5.903222103396337,0.9964434969935703,2.0,-2.214916602647794,6.390314694808885,-4.0,51.294999989583175
9.0,-6.069509185521979,2.280298077042533,2.0,-3.4690878270163177,4.015181217977948,-4.0,35.64699454233836
11.0,-4.335329219193734,3.161081373136747,1.0,-2.346219106870711,6.156051355093187,-2.0,66.90056751193426
10.0,-3.4141609358794724,-2.0301883836557373,0.0,-1.3649452262849473,5.4953371123237975,-1.0,51.46968842527804
11.0,-4.100222667968164,-1.6217150224206764,2.0,-2.237900863394485,5.986472191993388,-2.0,58.65350676665761
12.0,-4.633459071965966,-2.5151557178292325,3.0,-2.1971067220116383,7.276151579184736,-2.0,73.24536669957249
10.0,-4.613409677917564,-0.46803971821396273,3.0,-1.2108987952752504,4.705534260796555,-2.0,43.8655393506998
9.0,-4.4452798867928,0.932716748892669,2.0,-2.5695785818071384,4.095516602771013,-2.0,35.57811185060263
9.0,-4.506696416638603,1.9746690331782037,2.0,-3.2342425745943197,3.932582684449372,-2.0,39.04161184970729
9.0,-4.817225574419906,-0.15190204728504553,4.0,-2.1285048956203956,4.021027658041474,-3.0,33.52519989366144
10.0,-4.932269282431281,-0.6396950465096879,1.0,-2.3873391609989896,4.907477948703075,-3.0,43.189012535239584
10.0,-5.040685533134689,0.30351598449748074,4.0,-2.772997055802603,5.409382369779973,-3.0,42.5050507489694
10.0,-5.490076982763339,-1.670285803260046,1.0,-2.1403027647189528,5.332028959196023,-4.0,44.31937655445263
11.0,-5.182438799963403,4.179077443389547,2.0,-1.606795482202573,5.992619898843229,-3.0,73.44168352125874
10.0,-6.100421929227,-3.2153220542361174,1.0,-2.0074308492542525,5.015602270253488,-5.0,51.242060875164384
11.0,-5.063920757416588,0.3694811577914489,2.0,-1.7544151418510099,6.74424089258878,-3.0,53.04350826379498
10.0,-5.642584219648096,4.047212438459279,4.0,-0.5492738411876614,4.682411800114453,-4.0,60.091054382014995
13.0,-5.717333056190252,0.013599689119995538,4.0,-2.274303089246051,8.264202999907543,-4.0,74.82986121756076
11.0,-4.883068801750239,-0.38007807000298893,4.0,-1.7773210922842644,5.750800817318007,-3.0,53.55132629775693
9.0,-4.09519851387601,-0.7148908456208544,4.0,-2.4073706900793077,3.971410932300461,-2.0,36.0392295671465
9.0,-4.403094206098497,-0.36078336352481566,1.0,-2.6770877759095786,3.7149290023266652,-2.0,34.786481361239034
10.0,-6.020825392355065,2.7456969493530603,3.0,-2.467926122734216,5.578966898291823,-4.0,48.19564418441795
10.0,-5.643258288770719,-4.423723822659014,2.0,-2.383006857217351,4.7318446576089785,-4.0,63.91811657759293
11.0,-4.38849872780766,3.066867402592651,5.0,-1.7124193619622996,5.856800592910511,-2.0,66.04483449761625
10.0,-5.638616805799901,-2.84791430490029,1.0,-0.120739370639394,5.567885149488253,-4.0,50.21820110210079
10.0,-5.146011547498066,-0.5333046584688296,4.0,-2.5728347490206724,4.912605304811753,-3.0,42.39322473076559
9.0,-4.6424661356340415,-0.8584888405973237,4.0,-2.33330024449237,3.983847538317914,-3.0,34.87631647526008
8.0,-5.629423895661363,1.1771065395414395,6.0,-2.0504984104889985,3.1821833303769624,-4.0,24.079829386170225
10.0,-4.931505921005126,-3.196248703767495,2.0,-1.6833609210322023,4.464182057519575,-3.0,54.94095598932653
11.0,-5.867116571696833,0.9243453321638857,4.0,-1.789159350436172,6.027678553188167,-4.0,51.24120003166409
10.0,-5.390888968568289,4.048619246573705,6.0,-0.9727233648415061,5.2569124929562445,-4.0,60.96178089024957
9.0,-4.792141742807352,-2.726348009185621,2.0,-3.9411136564281666,3.505113465545614,-3.0,42.467894476745876
10.0,-6.035445926795585,0.3794123352207913,1.0,-3.9095438961565385,5.207817111021418,-4.0,39.25342124985176
10.0,-4.713691420325741,-1.3239643555932181,0.0,-2.3967025376081192,5.4623808556746045,-3.0,45.45705776502833
9.0,-5.012764569302343,0.8517744123860715,4.0,-1.122159849965033,3.9393710765586407,-3.0,33.78808811952884
10.0,-4.640881529628854,0.03829555483150412,0.0,-3.252518425284477,5.184470127134634,-3.0,43.548111703106024
10.0,-4.85445581285797,-1.2829738180886192,2.0,-4.406105871755006,5.0698504621352,-3.0,44.90841424570621
9.0,-4.113308720517002,0.975744569742148,4.0,-1.543056475024633,3.628435642603252,-2.0,36.50955185448165
10.0,-4.9186040732788605,3.608696219573486,3.0,-1.8050742210378283,5.42934483241794,-3.0,58.38731564531156
11.0,-5.279113601731414,-0.38180758345459737,4.0,-2.872166725439544,5.672941431641881,-3.0,52.34225953726285
11.0,-4.9205066230290155,1.4395158842963638,3.0,-2.788431680576744,6.299661491810332,-3.0,55.7773841113469
11.0,-4.646856281126348,-2.5865459157423274,5.0,-2.77579497570774,6.264562462441884,-3.0,62.102971842460704
9.0,-4.968240954288293,-1.9128727536360175,2.0,-1.911571746020848,3.346796758451491,-3.0,37.41698968356555
9.0,-4.973615400717477,0.9448125557607547,2.0,-2.5010522209464057,3.874609952101853,-3.0,34.103258620355824
11.0,-5.456294597074391,2.96823205707193,2.0,-1.6047488648195842,5.6180423206503916,-4.0,62.16688839789683
11.0,-5.430885596408116,0.71122669757132,4.0,-4.283701330323513,5.616543141094651,-4.0,52.284345887569515
11.0,-5.9116934266698005,-0.6261160610463087,4.0,-2.6854814921022396,5.6180572235672575,-4.0,50.5117422193162
15.0,-3.8627751169284896,-0.0014171891532918344,4.0,-2.9008431687288403,9.623277788785664,-1.0,108.21632950345429
11.0,-5.808511103004335,-2.500815467939435,5.0,-2.2050725426979936,5.685068612831801,-4.0,57.91179776103942
11.0,-5.4503883785673395,1.2090306527107335,1.0,-2.430438206792111,6.3626787682167185,-4.0,53.39886438187542
11.0,-5.466964722619979,1.7646661246468183,6.0,-1.3617249760833867,6.144802116191842,-4.0,55.318244942434475
11.0,-4.418299154986113,-0.9041806656661607,5.0,-3.487469417328046,5.781669501566958,-2.0,55.65721054707739
10.0,-5.191717290889818,-0.940084295519003,4.0,-1.9636068189353983,4.621676906431586,-3.0,42.958568188428444
11.0,-4.188967652762073,0.531756459304097,6.0,-1.5533308614306356,5.9107630645919205,-2.0,55.61303138067252
9.0,-5.437768905758515,-0.873439472081191,1.0,-0.5146820507504362,4.0726097425549135,-4.0,32.506035351210244
10.0,-4.818653794554529,-0.1322652292516449,2.0,-2.38541277687478,4.7158176719119895,-3.0,43.04332466117336
10.0,-5.542975584618842,4.199443578333031,2.0,-1.7404331165179863,4.417563742605076,-4.0,61.920749964227404
10.0,-3.6056530669472977,-0.49405140149199334,4.0,-3.443090234049892,5.098248967263587,-1.0,46.39677763999282
12.0,-5.771938972369183,-0.7166803040424444,1.0,-3.913564963450419,7.77759028000821,-4.0,62.73750586795026
8.0,-4.798616538352432,-1.2950836112703183,4.0,-1.32418049937464,2.7592817688899025,-3.0,27.01131040794273
11.0,-4.588045027394136,1.4883839429998735,5.0,-2.0044482349184563,5.823512228449416,-2.0,56.87760997163573
8.0,-4.731030586656526,-0.362448346436206,4.0,-1.0571898481612618,3.064740954572418,-3.0,25.36221164747785
10.0,-5.120436978270511,-1.298746076642852,3.0,-3.0987223111757993,4.4336817610526795,-3.0,44.134830598092755
11.0,-5.084383454826726,2.642608064546024,2.0,-1.584078288376998,6.3067407163608395,-3.0,61.17921385449806
10.0,-4.971522543213578,2.8392060090272744,2.0,-0.5049457275649174,5.077136022914555,-3.0,52.261711995686426
9.0,-5.095551301058517,-1.2008471314774103,5.0,-1.6642355133141873,3.706706266484833,-3.0,34.38716044240082
9.0,-4.373478574083308,-3.7330799027212325,4.0,-1.778734795527161,4.141635548888038,-2.0,51.44910303526867
11.0,-3.5631600489656217,2.0150273796738443,3.0,-1.9931551353405201,5.815517298721611,-1.0,61.59754943608561
9.0,-5.362369660255092,-1.369259651520008,2.0,-3.2567051657007298,4.123560041939436,-4.0,34.08682554838368
10.0,-5.8903719367264005,1.5812511983255373,-0.0,-0.9155416514317214,5.25975030749837,-4.0,42.60230488623406
10.0,-5.057383331428316,-3.940207635423671,1.0,-2.4886861118440526,5.0546862078845765,-3.0,60.959424195993705
9.0,-3.3231889305246933,1.7851946765986184,6.0,-1.5964133948935864,4.2180795828730195,-1.0,40.97864862225841
12.0,-5.522388469180325,-2.4223438585615624,1.0,-3.250427445257003,7.572732907190391,-4.0,69.99946460603861
11.0,-3.934574076461356,1.461528238133049,3.0,-2.9435677316062243,5.760702826781613,-2.0,58.450711751199734
8.0,-3.909494470850313,0.028546135672868213,5.0,-0.8519300806222116,2.5698288960108715,-1.0,27.314476623618596
10.0,-5.3598323571101965,-1.9078788387932897,1.0,-2.2778418311662745,5.2237451777233135,-3.0,45.75898384305911
9.0,-4.630160998529571,-0.814072625853561,3.0,-0.8373796191659644,4.205856242277934,-2.0,34.83065050326721
11.0,-3.9415421949664506,1.3726369139134016,4.0,-2.0625845272468144,6.022920001755469,-2.0,58.14285372125478
9.0,-5.246433031641867,0.21178890623046848,3.0,-3.4735182183662863,4.0489751138807595,-3.0,32.256681545390265
10.0,-5.132327234066535,1.1688259609449685,7.0,-1.2863459202146235,4.862316270239721,-3.0,43.73141327903905
